TestId,Date,Time,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Height,Landing Performance Index,Landing Phase,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
0DirBDFhrHOCaCgivLyh,2/6/25,13:54:11,WLAX42, ,Countermovement Jump,,,682.714,0.2258,146.4806,-0.1446,15471.2644,-14048.0608,2032,297.6356,1397.5057,204.6986,2032,297.6356,1561.1198,228.6638,2125,311.2577,0.216,45.9574,0.087,18.5106,0.167,35.5319,0.429,0.47,61.5089,147.6938,382.612,209.2026,2.4012,-0.5978,-0.8919,1.4495,2.1048,2.2437,-726.2965,-10.4362,-986.6359,-14.1771,1916.8363,27.5433,45.1413,3141.5525,-6.7913,947,1085,-14.1048,600.1954,797.3103,-5.4118,1005,1120,-8.775,712.0659,849.0539,-1.9316,7586.2069,7885.0575,-24.8249,-16.1117,N/A,0.2221,0.9333,0.238,-7469.8828,2540,791.6877,372.0445,-15.8268,1069,1471,-0.7496,392.8765,398.8112,N/A,0.9128,0.4804,120.905,1.7373,0.8838,261.707,3.7605,2.1222
Eca2kcCfMlB1smJqfVBt,2/25/25,16:02:24,WLAX10,NA,Countermovement Jump,,,631.549,0.2627,146.1446,-0.2949,3468.0851,-4350.7212,1283,203.1513,1004,158.9742,1283,203.1513,1146.9965,181.6164,1309,207.2682,0.308,39.4872,0.188,24.1026,0.284,36.4103,0.455,0.78,69.6923,147.0141,514.7975,216.7064,2.1095,-0.7105,-1.0867,1.3773,2.2701,2.4095,-650.8891,-10.1104,-851.6976,-13.2296,1456.3533,22.6219,42.1172,2711.4216,-2.5721,625,658,-2.4816,489.5426,514.4574,-0.0764,654,655,-1.1712,566.7817,580.2148,-2.7607,1686.1702,1781.9149,-4.8416,-2.312,N/A,0.2431,1.4135,0.172,-13535.7254,2511,805.2096,397.5939,6.9693,1343,1168,6.8483,430.1763,375.0333,N/A,0.5833,0.3367,188.4235,2.9268,1.0825,326.374,5.0696,2.2836
fSvg8Gt39fZihJZoZlso,2/25/25,16:02:18,WLAX10,NA,Countermovement Jump,,,632.185,0.2558,144.3611,-0.288,4180.7229,-4596.6865,1324,209.4324,1070.9699,169.4077,1324,209.4324,1157.5491,183.1029,1331,210.5396,0.306,40.9639,0.166,22.2222,0.275,36.8139,0.447,0.747,72.4878,145.1246,496.406,217.6124,2.0021,-0.7201,-1.1273,1.3856,2.2401,2.3833,-701.8815,-10.8915,-951.7208,-14.7684,1466.4373,22.7556,41.6234,2682.334,-3.6254,638,686,-4.8908,509.2952,561.6747,-3.5312,642,689,-2.6024,563.7127,593.8364,-4.3228,2000,2180.7229,-9.3273,-5.0707,N/A,0.2323,1.3666,0.17,-14262.898,2494,815.1267,394.5048,10.5052,1378,1116,28.4777,523.628,291.4987,N/A,0.5984,0.3424,177.4305,2.7533,1.1248,318.9755,4.9497,2.252
DyueGTttl3eQZJyPQJzz,2/20/25,15:52:30,WLAX10,NA,Countermovement Jump,,,631.791,0.2829,151.7166,-0.3727,3955.3073,-3600.6335,1342,212.412,1118.0782,176.9696,1356,214.6279,1107.8906,175.3571,1342,212.412,0.292,36.9153,0.179,22.6296,0.32,40.4551,0.491,0.791,86.6889,153.0059,554.9585,239.6948,1.765,-0.8598,-1.3567,1.4262,2.3557,2.4891,-874.3511,-13.5763,-1206.6126,-18.7354,1461.7338,22.6968,42.0263,2706.6064,-0.1475,677,679,-0.4157,556.7151,561.3631,-0.8942,665,677,-1.8969,543.4375,564.4531,-3.3898,1910.6145,2044.6927,-0.818,-3.7105,760,0.3058,1.6352,0.187,-7356.0842,2809,844.4882,444.6091,8.2948,1521,1288,8.1823,456.7934,387.6947,15.1407,0.6207,0.3576,199.7795,3.102,1.346,355.179,5.515,2.3758
5ij0hgtYbsXDAFHOZM3f,2/20/25,15:52:23,WLAX10,NA,Countermovement Jump,,,634.442,0.3011,157.1932,-0.316,3900.5525,-4243.0161,1341,211.3668,1085.2265,171.0521,1341,211.3668,1176.8069,185.4869,1342,211.5245,0.277,37.0321,0.181,24.1979,0.29,38.7701,0.495,0.748,81.236,157.9433,538.0015,239.1793,1.9443,-0.8023,-1.2582,1.4335,2.4306,2.5361,-791.8748,-12.2443,-1084.5562,-16.7698,1570.7925,24.2882,44.6323,2886.5066,-4.2506,642,699,-1.3786,535.1326,550.0939,-4.3219,642,700,-1.8747,577.3724,599.4345,-14.4476,1668.5083,2232.0442,-2.673,-3.6845,850,0.2968,1.7774,0.167,-12324.0413,2746,818.9718,432.8213,10.488,1517,1229,8.3715,443.7659,375.2059,15.4526,0.6618,0.4026,196.07,3.0317,1.2561,341.9315,5.2871,2.4422
jwsvps3txhsEMuZnIecR,2/13/25,15:56:38,WLAX10,NA,Countermovement Jump,,,639.667,0.2925,156.1988,-0.3464,3611.1111,-3903.3874,1352,211.36,1033.1162,161.5084,1352,211.36,1143.5226,178.7684,1356,211.9853,0.29,36.3409,0.198,24.812,0.31,38.8471,0.492,0.798,77.5434,156.8572,559.3515,234.4007,2.0228,-0.7952,-1.1899,1.4366,2.3955,2.5104,-741.762,-11.3757,-950.9857,-14.5844,1524.8833,23.3858,43.0384,2806.3463,-0.8876,670,682,-1.3106,509.7879,523.3283,-0.885,672,684,-2.4373,557.8258,585.6968,4.3357,1883.8384,1727.2727,-2.6066,-4.7483,N/A,0.2978,1.7516,0.17,-0.4548,3222,539.2034,503.6996,10.8628,1786,1436,-36.4317,171.3812,367.8222,N/A,0.6165,0.3665,204.1975,3.1316,1.1892,355.154,5.4467,2.4056
P9lFry6AHohlT4TYA7gj,2/13/25,15:56:23,WLAX10,NA,Countermovement Jump,,,639.878,0.2724,150.8057,-0.322,4140.3509,-4182.9081,1347,210.5089,1133.5731,177.1546,1354,211.6028,1126.0418,175.9776,1347,210.5089,0.289,37.4838,0.171,22.179,0.311,40.3372,0.47,0.771,84.0644,151.8554,544.341,235.9198,1.8064,-0.8085,-1.2955,1.3849,2.312,2.4392,-837.456,-12.8391,-1179.9326,-18.0896,1449.0157,22.2149,41.3875,2699.5853,1.4771,687,667,1.3738,574.5731,559,0.3712,676,671,-3.3527,544.1447,581.8971,-0.565,2058.4795,2081.8713,2.7178,-6.4576,630,0.2667,1.4495,0.184,-11699.4315,2579,879.7317,403.0456,4.6142,1349,1230,-5.8941,413.9397,465.7921,11.135,0.6096,0.3534,193.4835,2.9663,1.2888,350.8575,5.379,2.3281
E3Qh9jG89yxMivwHwO6s,2/6/25,14:58:20,WLAX10,NA,Countermovement Jump,,,639.3,0.2905,155.5842,-0.3614,2747.7064,-3428.1792,1239,193.8057,981.344,153.5029,1243,194.4314,1091.7994,170.7805,1239,193.8057,0.341,37.763,0.218,24.1417,0.344,38.0952,0.48,0.903,74.2641,156.2618,589.8125,230.5259,2.1041,-0.7523,-1.1406,1.3787,2.3874,2.4944,-675.3592,-10.3633,-884.0991,-13.5664,1423.4353,21.8425,41.2097,2685.5589,1.6895,632,611,-1.9198,481.2523,500.0917,2.0178,632,607,0.4311,548.2529,543.5465,10.8514,1522.9358,1224.7706,-3.8026,0.8618,860,0.2725,1.5137,0.18,-13900.8484,2506,819.1151,391.9912,17.5579,1473,1033,-2.5213,399.2314,419.8837,4.93,0.5316,0.3217,213.6315,3.2782,1.1396,376.181,5.7725,2.3978
JvpYFM1RNPZ9bKx6BwqF,2/6/25,14:58:05,WLAX10,NA,Countermovement Jump,,,640.251,0.2826,153.6774,-0.3842,3170.7317,-3357.9745,1290,201.4835,1043.8732,163.0412,1291,201.6397,1080.639,168.7836,1291,201.6397,0.342,38.1696,0.205,22.8795,0.349,38.9509,0.475,0.896,82.4155,154.3194,591.434,236.7349,1.8725,-0.8113,-1.2633,1.4147,2.3547,2.4784,-773.4613,-11.8511,-1049.2038,-16.076,1426.2838,21.8537,40.229,2625.554,-4.4152,617,674,-3.0777,505.8732,538,-4.725,615,676,-3.1508,523.2951,557.3438,-8.6154,1448.7805,1721.9512,-5.9557,-6.1043,930,0.2676,1.4466,0.185,-12471.7924,2619,802.6355,409.0583,10.9584,1453,1166,-3.4056,387.6505,414.9849,6.5846,0.5301,0.3154,213.667,3.2738,1.2628,377.767,5.7882,2.3645
Ak1hKMlNZ68hi0iQ8sf6,2/25/25,15:57:02,WLAX31,NA,Countermovement Jump,,,741.295,0.2495,167.178,-0.2408,5159.2357,-6452.4494,1554,209.6331,1279.2293,172.5668,1554,209.6331,1410.216,190.2368,1608,216.9177,0.256,38.6124,0.157,23.6802,0.25,37.7074,0.457,0.663,84.0452,167.9893,553.7415,252.0344,1.9988,-0.6902,-1.1135,1.3524,2.2124,2.333,-810.037,-10.7197,-1131.5894,-14.975,1745.4096,23.098,40.8863,3089.5833,-4.2471,744,810,-2.5329,623.414,655.8153,-2.3632,785,823,-2.7752,685.54,724.676,-10.6173,2305.7325,2853.5032,-4.9101,-5.3908,N/A,0.2608,2.2483,0.116,-24743.0068,3916,954.4425,528.2647,-15.2196,1660,2256,-10.0392,429.312,525.1304,N/A,0.6893,0.3763,200.4285,2.6524,1.1122,353.313,4.6756,2.2231
WJas1W6no9dXEgNzItrw,2/25/25,15:56:57,WLAX31,NA,Countermovement Jump,,,737.835,0.2474,165.698,-0.2267,4831.25,-6650.4967,1508,204.3817,1225.4,166.0805,1508,204.3817,1411.9472,191.3635,1606,217.6638,0.355,46.6491,0.16,21.025,0.246,32.3259,0.436,0.761,77.6189,166.5661,543.746,244.185,2.1459,-0.6321,-1.0342,1.3455,2.2031,2.3229,-717.7557,-9.543,-1040.2504,-13.8308,1737.9086,23.1066,40.9902,3082.9769,-0.5305,750,758,-0.1183,611.975,613.425,0,803,803,-0.788,700.4106,711.5366,-5.5627,2281.25,2550,-0.2139,-1.5578,N/A,0.2169,1.8536,0.117,-78195.76,3702,964.5222,501.7382,-8.3739,1696,2006,-13.5448,416.9397,547.5825,N/A,0.5729,0.3251,195.6725,2.6016,1.032,348.0735,4.6279,2.2146
gVGOmlfnBg2xrmxkKrKj,2/20/25,15:54:17,WLAX31,NA,Countermovement Jump,,,738.689,0.2432,164.4858,-0.2493,5088.0503,-6206.0343,1547,209.4251,1261.8616,170.8245,1544,209.019,1385.8039,187.6032,1600,216.5999,0.322,43.75,0.159,21.6033,0.255,34.6467,0.444,0.736,82.7759,165.7713,554.3645,248.5473,2.0027,-0.6906,-1.107,1.3438,2.1844,2.3036,-800.2843,-10.628,-1131.9198,-15.0322,1700.2409,22.5797,39.2251,2953.6377,-4.6632,736,808,-0.1166,630.195,631.6667,-3.5,772,828,-3.9742,665.3647,720.4392,-20.89,2012.5786,3075.4717,-0.1482,-7.6315,N/A,0.2377,2.0142,0.118,-36921.8171,2998,815.7868,405.8542,-7.0047,1394,1604,6.5638,434.6667,381.1201,N/A,0.6033,0.3304,200.2275,2.6591,1.0993,354.137,4.703,2.2015
HnoDEylJz7ybZuMGG2f3,2/20/25,15:54:11,WLAX31,NA,Countermovement Jump,,,739.146,0.2404,163.6389,-0.2413,4541.1765,-6265.2917,1512,204.5604,1177.4353,159.2967,1512,204.5604,1389.254,187.9539,1609,217.6837,0.343,44.8366,0.17,22.2222,0.252,32.9412,0.44,0.765,74.1192,164.5652,550.604,238.6844,2.2203,-0.6322,-0.9866,1.3411,2.1718,2.2884,-683.0141,-9.065,-930.5456,-12.3503,1699.5466,22.5565,38.8405,2926.4809,-0.2646,754,758,0.6635,592.6235,584.8118,-2.051,788,821,-1.8698,681.6389,707.6151,-3.886,2182.3529,2358.8235,1.3365,-3.659,540,0.233,2.08,0.112,-40668.6794,3768,1037.9574,509.7775,-4.724,1795,1973,-5.7362,489.2093,548.7481,10.867,0.5752,0.3143,199.774,2.6514,0.9837,350.83,4.6562,2.1841
HdVhLOoSrVdchIYYBNhy,2/13/25,15:57:02,WLAX31,NA,Countermovement Jump,,,730.211,0.2415,162.019,-0.2423,4706.5868,-6255.8641,1516,207.6112,1140.0838,156.1307,1516,207.6112,1365.902,187.0558,1578,216.1019,0.396,48.4108,0.167,20.4156,0.255,31.1736,0.441,0.818,68.0538,162.8392,539.042,230.893,2.3928,-0.6083,-0.9159,1.3462,2.1766,2.2853,-631.1166,-8.4787,-815.0108,-10.9492,1677.5317,22.5368,38.1247,2837.8284,-2.9024,736,780,-0.7259,565.9042,574.1796,-1.7744,775,803,-0.567,679.0784,686.8235,-9.4148,2131.7365,2574.8503,-1.4069,-1.1491,600,0.2339,1.8414,0.127,-33239.3652,2844,998.255,389.4765,-11.1111,1264,1580,6.0043,529.0967,469.1583,11.3247,0.5391,0.2952,189.999,2.5525,0.9143,349.043,4.6892,2.1877
AEKbHVfyXhGJqMR5x7XC,2/13/25,15:56:56,WLAX31,NA,Countermovement Jump,,,730.511,0.2307,158.4114,-0.2478,4412.1212,-5883.0344,1458,199.5863,1195.5333,163.6571,1458,199.5863,1328.3547,181.8391,1482,202.8717,0.321,42.743,0.165,21.9707,0.265,35.2863,0.426,0.751,76.3617,159.1366,549.618,235.4983,2.084,-0.6412,-1.0258,1.2809,2.1273,2.236,-705.8373,-9.4787,-1005.9442,-13.5088,1574.4298,21.1429,37.4508,2788.8086,-6.5844,681,777,-3.0857,579.3212,616.2121,-0.6748,736,746,-1.5857,653.6453,674.7094,-21.1538,1739.3939,2672.7273,-5.923,-3.1482,600,0.2129,1.7309,0.123,-40999.2239,3129,986.675,428.3303,-4.3784,1496,1633,-5.2562,467.4067,519.2683,9.9798,0.5672,0.3071,196.896,2.6441,1.0255,352.722,4.7367,2.137
e6oa4aUidKyp9VjTWldi,2/6/25,16:02:05,WLAX31,NA,Countermovement Jump,,,724.213,0.2519,164.1327,-0.2247,4633.5404,-6546.1801,1471,203.117,1164.0932,160.7391,1471,203.117,1392.4878,192.276,1588,219.2725,0.308,43.0769,0.161,22.5175,0.246,34.4056,0.44,0.715,70.4447,165.1111,530.3105,235.5558,2.3438,-0.6165,-0.9581,1.3393,2.2233,2.327,-656.9276,-8.8986,-895.3777,-12.1286,1714.8436,23.2288,40.7022,3004.7981,2.6513,755,716,-0.3794,579.8385,584.2547,-0.1259,793,795,-0.3427,693.8577,698.6301,7.5067,2490.6832,2142.8571,-0.7871,-0.6889,790,0.2216,1.6786,0.132,-51650.3432,2657,924.4456,366.881,-1.4678,1309,1348,10.1926,509.3354,415.1101,18.5116,0.6154,0.3524,187.043,2.5336,0.9542,343.2675,4.6498,2.2366
QRmiWoRuzk74eAQP0jHd,2/6/25,16:01:59,WLAX31,NA,Countermovement Jump,,,724.168,0.2535,164.6389,-0.2311,4295.858,-6266.0057,1448,199.9536,1141.9763,157.6949,1448,199.9536,1370.5255,189.2552,1530,211.2769,0.287,40.3657,0.169,23.7693,0.255,35.865,0.44,0.711,70.2441,165.5227,542.814,235.7668,2.3564,-0.6146,-0.9542,1.3172,2.2303,2.325,-643.9146,-8.7228,-880.1764,-11.9234,1676.9174,22.7165,40.1387,2963.016,-1.5193,713,735,-2.4985,556.7219,585.2544,-2.0915,749,781,-2.2216,670.0392,700.4863,2.2039,2195.2663,2100.5917,-4.8907,-4.3476,860,0.22,1.7052,0.129,-64174.5264,2712,905.6302,374.4987,-30.8997,937,1775,-16.041,380.1791,525.4512,27.6499,0.6188,0.3566,192.6285,2.6095,0.9516,350.1855,4.7438,2.2423
BSiWgHM37it1LSRX16jS,2/25/25,15:57:19,WLAX14,NA,Countermovement Jump,,,731.595,0.2275,157.5562,-0.2083,7930.2326,-8425.4939,1755,239.8868,1399.5814,191.3055,1753,239.6134,1412.944,193.132,1755,239.8868,0.21,36.7776,0.129,22.5919,0.232,40.6305,0.436,0.571,85.6517,158.926,508.6835,244.5777,1.8555,-0.7358,-1.1577,1.3302,2.1127,2.2159,-925.6906,-12.4126,-1252.6092,-16.7963,1693.7946,22.7122,38.1824,2847.5063,-7.3588,812,941,-3.5603,674.876,724.7054,-7.3504,813,942,-7.9038,650.6336,762.3103,-24.7312,2984.4961,4945.7364,-6.7638,-14.6281,N/A,0.2368,1.0815,0.219,-8393.0466,2600,960.1122,355.3879,-12.1538,1142,1458,1.2101,485.8651,474.2472,N/A,0.7636,0.3984,180.0275,2.414,1.1485,328.656,4.407,2.131
qNe2e66DfGaIMqMgX8wJ,2/25/25,15:57:12,WLAX14,NA,Countermovement Jump,,,732.466,0.2107,151.7968,-0.2055,8319.6721,-8526.7204,1752,239.192,1458.3525,199.1017,1753,239.3285,1404.3524,191.7294,1752,239.192,0.205,37.0036,0.122,22.0217,0.227,40.9747,0.417,0.554,88.0416,153.3782,497.0505,241.4199,1.7421,-0.7327,-1.1909,1.2942,2.033,2.1394,-970.6843,-13.0005,-1396.1892,-18.6993,1630.9038,21.8429,36.2852,2709.2468,-5.8756,825,928,-4.1721,698.7541,759.5984,-5.5936,827,925,-1.7228,690.0793,714.2731,-17.6355,3426.2295,4893.4426,-7.9363,-3.4278,790,0.2142,1.04,0.206,-9550.821,2932,926.4684,400.2916,11.9372,1641,1291,1.5748,470.5291,455.9392,3.1037,0.7527,0.3803,177.4025,2.376,1.1792,319.648,4.2811,2.0542
yTbtzxs2qGwoUzHidOCB,2/20/25,15:03:05,WLAX14,NA,Countermovement Jump,,,740.198,0.2096,153.0229,-0.2141,7603.0534,-8090.5761,1732,233.9914,1435.9466,193.9949,1743,235.4775,1388.4051,187.5721,1733,234.1265,0.201,35.3251,0.131,23.0228,0.237,41.652,0.417,0.569,90.6376,154.4746,517.505,245.1121,1.7043,-0.759,-1.2111,1.2924,2.028,2.1417,-984.2175,-13.044,-1385.3152,-18.3599,1614.445,21.3966,36.243,2734.6597,-5.6799,822,921,-1.2328,709.1221,726.8244,-5.3664,820,913,-4.6576,661.8692,726.5359,-19.2771,3068.7023,4534.3511,-2.3437,-8.904,970,0.2155,0.9708,0.222,-8107.7351,1931,899.3742,260.8761,11.0306,1072,859,1.9699,458.5454,440.8289,3.8734,0.7329,0.3684,187.6035,2.4863,1.2012,329.9015,4.3723,2.0473
L07guqE81PL6NbGObOMM,2/20/25,15:02:59,WLAX14,NA,Countermovement Jump,,,740.985,0.2235,158.1606,-0.1837,9099.1736,-10028.876,1842,248.588,1450.4545,195.7468,1840,248.3181,1511.2913,203.9571,1846,249.1279,0.181,35.6299,0.121,23.8189,0.206,40.5512,0.434,0.508,85.2863,159.5886,487.177,244.8749,1.8712,-0.7204,-1.1386,1.3222,2.0939,2.1917,-938.4174,-12.4238,-1290.6392,-17.0869,1787.267,23.6619,39.8194,3007.701,-6.087,864,976,-2.7914,704.9835,745.4711,-5.7421,870,976,-4.1449,724.3252,786.966,-15.8946,3826.4463,5272.7273,-5.3523,-7.9692,760,0.237,1.1341,0.209,-8637.1363,2322,953.1105,313.3667,18.9492,1381,941,1.9937,486.0566,467.0539,3.9037,0.8543,0.4399,174.9455,2.3161,1.1291,312.2315,4.1337,2.1128
XtPutkQ4gGvHegxeVWRI,2/13/25,13:00:48,WLAX14,NA,Countermovement Jump,,,747.719,0.2278,161.1452,-0.1818,11962.6168,-11154.1516,2028,271.2249,1572.2523,210.2732,2029,271.3586,1577.6753,210.9984,2026,270.9574,0.189,38.5714,0.107,21.8367,0.194,39.5918,0.441,0.49,87.5771,162.0095,474.65,249.5866,1.8499,-0.7346,-1.1509,1.3651,2.1142,2.2116,-1021.0084,-13.3955,-1450.5811,-19.0315,1902.802,24.9646,40.6517,3098.4791,-6.0621,953,1076,-1.3678,775.3738,796.8785,-6.1204,951,1075,-6.5949,736.8144,840.8608,-21.0938,4719.6262,7242.9907,-2.5543,-12.3556,880,0.2473,1.0849,0.228,-7063.289,2814,933.3409,376.3446,13.9303,1603,1211,-11.0378,415.1602,518.1807,19.8812,0.9,0.4649,167.583,2.1987,1.149,307.067,4.0287,2.1255
LRDXpobI6J11Sg7mqiGm,2/13/25,13:00:43,WLAX14,NA,Countermovement Jump,,,746.12,0.2344,163.0973,-0.2143,8532.7869,-8367.8083,1793,240.3099,1525.7131,204.4863,1804,241.7842,1470.6889,197.1116,1793,240.3099,0.207,37.3646,0.122,22.0217,0.225,40.6137,0.439,0.554,94.5809,163.904,517.3885,258.4849,1.733,-0.753,-1.2447,1.336,2.1444,2.2398,-1044.7711,-13.7367,-1544.6131,-20.3086,1777.5578,23.3714,39.6718,3017.3241,-5.0998,856,948,0.1252,763.8115,761.9016,-6.7485,836,957,-5.2181,696.9733,773.7156,-31.7963,2909.8361,5622.9508,0.4296,-9.9215,740,0.236,1.1742,0.201,-9670.2493,3037,969.7676,407.0391,6.0257,1610,1427,-4.2688,464.1851,505.5824,8.2025,0.7924,0.4231,185.6075,2.4404,1.2436,331.781,4.3623,2.155
wgZOhKxx9btVubA54I6z,2/13/25,11:02:49,WLAX27,NA,Countermovement Jump,,,659.192,0.2328,143.6201,-0.2444,3502.7027,-5354.9028,1309,198.5764,1007.9784,152.9112,1308,198.4247,1209.2557,183.4451,1394,211.471,0.278,38.3448,0.185,25.5172,0.262,36.1379,0.431,0.725,64.1995,144.7457,503.604,208.9452,2.2546,-0.6411,-0.9629,1.2552,2.1373,2.2486,-590.9934,-8.7951,-774.239,-11.5221,1415.8408,21.0703,39.7876,2673.5635,3.0581,674,634,0.2553,505.2757,502.7027,-1.0043,690,704,-0.2768,602.9542,606.3015,11.4198,1951.3514,1551.3514,0.4716,-0.5228,N/A,0.2208,0.9517,0.232,-0.2996,2039,441.0319,309.3181,-18.2933,833,1206,4.6394,230.7465,210.2854,N/A,0.5945,0.3211,186.15,2.7703,0.9554,317.454,4.7243,2.1541
j07wCoDQqjgdpxhsjBwr,2/13/25,11:02:42,WLAX27,NA,Countermovement Jump,,,660.464,0.2212,140.259,-0.2293,3742.8571,-5729.4928,1314,198.951,996.5429,150.8853,1314,198.951,1245.425,188.5682,1425,215.7574,0.292,41.3013,0.175,24.7525,0.24,33.9463,0.424,0.707,58.4838,141.0316,473.608,199.5154,2.4115,-0.5878,-0.8707,1.2381,2.0833,2.1887,-534.0493,-7.9323,-681.02,-10.1153,1429.2761,21.2293,38.7307,2607.5701,-3.653,633,681,-1.8917,488.8457,507.6971,-2.3158,696,729,-2.6223,606.3833,639.0417,-5.3435,1771.4286,1971.4286,-3.7023,-5.1106,980,0.2179,1.0528,0.207,-8464.7474,2242,801.3582,339.4583,-9.099,1019,1223,-12.0842,352.2602,449.098,21.566,0.5997,0.3129,174.065,2.5854,0.8687,299.543,4.4492,2.0948
cCgZY2pf17zxHYR6b1wz,2/6/25,10:58:43,WLAX27,NA,Countermovement Jump,,,672.307,0.2741,158.9235,-0.2695,3677.0833,-5109.2096,1377,204.8171,1041.8333,154.9639,1377,204.8171,1256.6397,186.9146,1416,210.6181,0.256,35.5556,0.192,26.6667,0.272,37.7778,0.466,0.72,70.5951,159.6145,542.16,230.2096,2.261,-0.7097,-1.0306,1.3365,2.3189,2.4152,-666.6896,-9.728,-851.8259,-12.4295,1578.8266,23.0375,43.0543,2950.6322,0.2179,690,687,-0.5939,517.8229,524.0104,-3.5311,683,733,-2.21,614.4338,642.2059,6.5156,1958.3333,1718.75,-1.2066,-4.3027,980,0.2559,1.1125,0.23,-7312.2877,2666,832.448,396.545,1.1253,1348,1318,-0.7939,412.9194,419.5286,1.5718,0.6472,0.3807,199.678,2.9136,1.0301,342.482,4.9973,2.329
abY5RUZtsDxGrE8m8D9j,2/6/25,10:58:37,WLAX27,NA,Countermovement Jump,,,673.779,0.2517,152.6176,-0.2445,3971.9101,-5652.9599,1382,205.1118,1041.2697,154.5417,1382,205.1118,1279.6825,189.9262,1449,215.0557,0.263,37.9509,0.178,25.6854,0.252,36.3636,0.453,0.693,65.0568,153.3562,508.138,218.413,2.3573,-0.6355,-0.9487,1.2976,2.2221,2.3156,-601.8509,-8.7628,-759.8539,-11.0632,1550.0594,22.5684,41.35,2840.0392,0.1447,692,690,2.1646,531.9045,509.3652,-2.8295,704,745,-2.4535,624.1429,655.5397,4.3847,2073.0337,1898.8764,4.2294,-4.7701,840,0.2487,1.2314,0.202,-7562.2412,2261,853.0286,335.57,14.4626,1294,967,0.8315,430.0607,422.9679,1.6575,0.6537,0.3631,184.9895,2.6934,0.9472,323.1485,4.7049,2.2328
3nMcxa7XWGPZGooytQlJ,2/25/25,16:02:40,WLAX8,NA,Countermovement Jump,,,591.699,0.2013,119.8531,-0.1969,3300.6135,-5739.652,1130,190.9755,875.8834,148.0285,1128,190.6375,1112.6277,188.0395,1434,242.353,0.252,39.0093,0.163,25.2322,0.231,35.7585,0.391,0.646,46.0506,120.883,400.063,166.9336,2.625,-0.5091,-0.7713,1.1998,1.9871,2.139,-411.2735,-6.8187,-534.0951,-8.855,1227.881,20.3575,41.4517,2500.1943,4.2553,588,540,0.7558,441.2515,434.6319,-6.2762,672,762,-6.3486,520.9957,591.632,21.1896,2000,1300.6135,1.4221,-11.8937,N/A,0.1721,0.5835,0.295,-5228.2333,1456,707.3002,246.0711,-14.8352,620,836,0.9498,357.0091,350.2911,N/A,0.6053,0.3115,142.4975,2.3625,0.7635,257.5655,4.2703,2.0042
Fgvvta2XYpP4hsMda9ZD,2/25/25,16:02:34,WLAX8,NA,Countermovement Jump,,,592.604,0.2033,120.633,-0.1876,3819.4444,-6091.8542,1143,192.8775,929.4444,156.8407,1143,192.8775,1152.1435,194.4205,1507,254.3014,0.299,45.3718,0.144,21.8513,0.216,32.7769,0.398,0.659,48.229,121.416,382.9825,169.6451,2.5175,-0.5214,-0.802,1.2011,1.997,2.1348,-443.8756,-7.3479,-605.1257,-10.0173,1272.0545,21.0577,42.5148,2568.2414,-3.762,550,593,-5.7247,438.1181,491.3264,-3.5169,727,780,-3.1411,557.9769,594.1667,0.3636,1916.6667,1902.7778,-10.8507,-6.0969,N/A,0.1838,0.5854,0.314,-4533.6603,1660,730.9035,280.1196,-20.3614,661,999,-24.1572,277.1689,453.7346,N/A,0.6039,0.3084,133.564,2.211,0.7984,249.4185,4.1289,2.0099
